UPC1 UPC2 06 19 077 18645       -15.2600       -14.4362       -14.6050       -14.7034       -15.1979         0.0000        -0.0000        72.9850       -24.3270        36.3270       -64.3770 
UPC1 UPC2 06 19 077 18650       -15.2100       -14.4351       -14.3740       -14.7019       -15.1927         0.0000         0.0000        73.0110       -24.2360        36.3570       -64.3510 
UPC1 UPC2 06 19 077 18655       -15.1770       -14.4288       -14.5130       -14.6948       -15.1878         0.0000         0.0000        73.0380       -24.1450        36.3870       -64.3250 
UPC1 UPC2 06 19 077 18660       -15.2200       -14.4198       -14.3250       -14.6870       -15.1828         0.0000        -0.0000        73.0650       -24.0540        36.4170       -64.2980 
UPC1 UPC2 06 19 077 18665       -15.2850       -14.4168       -14.4010       -14.6849       -15.1778         0.0000        -0.0000        73.0910       -23.9620        36.4470       -64.2720 
UPC1 UPC2 06 19 077 18670       -15.5660       -14.4136       -14.5820       -14.6825       -15.1728         0.0000         0.0000        73.1170       -23.8700        36.4770       -64.2460 
UPC1 UPC2 06 19 077 18675       -15.7960       -14.4012       -14.4350       -14.6702       -15.1678         0.0000        -0.0000        73.1440       -23.7780        36.5070       -64.2200 
UPC1 UPC2 06 19 077 18680       -15.8130       -14.4002       -14.3430       -14.6697       -15.1627         0.0000         0.0000        73.1700       -23.6860        36.5370       -64.1930 
UPC1 UPC2 06 19 077 18685       -16.2050       -14.3952       -14.5490       -14.6640       -15.1577         0.0000         0.0000        73.1970       -23.5930        36.5670       -64.1670 
UPC1 UPC2 06 19 077 18690       -15.9230       -14.3896       -14.5370       -14.6585       -15.1527         0.0000         0.0000        73.2230       -23.5000        36.5970       -64.1410 
UPC1 UPC2 06 19 077 18695       -15.9800       -14.3853       -14.7430       -14.6538       -15.1475         0.0000         0.0000        73.2490       -23.4070        36.6270       -64.1140 
UPC1 UPC2 06 19 077 18700       -15.8510       -14.3790       -14.9700       -14.6469       -15.1424         0.0000        -0.0000        73.2760       -23.3140        36.6570       -64.0880 
UPC1 UPC2 06 19 077 18705       -15.6440       -14.3753       -15.3980       -14.6436       -15.1373         0.0000        -0.0000        73.3020       -23.2200        36.6870       -64.0620 
UPC1 UPC2 06 19 077 18710       -15.3630       -14.3706       -15.7030       -14.6394       -15.1323         0.0000         0.0000        73.3280       -23.1270        36.7170       -64.0360 
UPC1 UPC2 06 19 077 18715       -15.1540       -14.3624       -16.0090       -14.6321       -15.1272         0.0000        -0.0000        73.3550       -23.0330        36.7470       -64.0090 
UPC1 UPC2 06 19 077 18720       -14.9180       -14.3589       -16.1040       -14.6297       -15.1221         0.0000        -0.0000        73.3810       -22.9380        36.7770       -63.9830 
UPC1 UPC2 06 19 077 18725       -14.7310       -14.3553       -16.0200       -14.6272       -15.1169         0.0000        -0.0000        73.4070       -22.8440        36.8080       -63.9570 
UPC1 UPC2 06 19 077 18730       -14.5990       -14.3518       -15.6000       -14.6246       -15.1117         0.0000        -0.0000        73.4330       -22.7490        36.8380       -63.9310 
UPC1 UPC2 06 19 077 18735       -14.5750       -14.3457       -15.4500       -14.6199       -15.1065         0.0000        -0.0000        73.4600       -22.6540        36.8680       -63.9040 
UPC1 UPC2 06 19 077 18740       -14.5860       -14.3394       -15.1190       -14.6140       -15.1015         0.0000         0.0000        73.4860       -22.5590        36.8980       -63.8780 
UPC1 UPC2 06 19 077 18745       -14.6890       -14.3334       -14.7590       -14.6079       -15.0962         0.0000        -0.0000        73.5120       -22.4640        36.9280       -63.8520 
UPC1 UPC2 06 19 077 18750       -14.6520       -14.3300       -14.5400       -14.6045       -15.0910         0.0000         0.0000        73.5380       -22.3680        36.9580       -63.8250 
UPC1 UPC2 06 19 077 18755       -14.5120       -14.3221       -14.5560       -14.5965       -15.0858         0.0000        -0.0000        73.5640       -22.2720        36.9880       -63.7990 
UPC1 UPC2 06 19 077 18760       -14.6900       -14.3211       -14.0240       -14.5942       -15.0807         0.0000        -0.0000        73.5900       -22.1760        37.0180       -63.7730 
UPC1 UPC2 06 19 077 18765       -14.9660       -14.3162       -13.7640       -14.5883       -15.0754         0.0000        -0.0000        73.6160       -22.0800        37.0490       -63.7470 
UPC1 UPC2 06 19 077 18770       -15.0170       -14.3118       -13.6830       -14.5828       -15.0702         0.0000        -0.0000        73.6420       -21.9830        37.0790       -63.7200 
UPC1 UPC2 06 19 077 18775       -15.0550       -14.3055       -13.7360       -14.5754       -15.0649         0.0000         0.0000        73.6680       -21.8870        37.1090       -63.6940 
UPC1 UPC2 06 19 077 18780       -15.0630       -14.2989       -13.6300       -14.5679       -15.0597         0.0000        -0.0000        73.6940       -21.7900        37.1390       -63.6680 
UPC1 UPC2 06 19 077 18785       -15.3480       -14.2995       -13.5950       -14.5682       -15.0543         0.0000         0.0000        73.7200       -21.6920        37.1690       -63.6410 
UPC1 UPC2 06 19 077 18790       -15.3780       -14.2910       -13.8700       -14.5596       -15.0492         0.0000        -0.0000        73.7460       -21.5950        37.1990       -63.6150 
UPC1 UPC2 06 19 077 18795       -15.4490       -14.2865       -13.9700       -14.5548       -15.0439         0.0000        -0.0000        73.7720       -21.4970        37.2300       -63.5890 
UPC1 UPC2 06 19 077 18800       -15.3190       -14.2749       -13.9570       -14.5422       -15.0385         0.0000        -0.0000        73.7980       -21.3990        37.2600       -63.5630 
