16 18130 3.45413 3 0.482781 0
18 18130 -0.816633 -1 3.27873 3
19 18130 5.30548 5 3.88968 4
21 18130 7.40907 7 -4.36345 -4
22 18130 -1.00108 -1 -0.709225 -1
24 18130 -0.318981 -0 1.72474 2
03 18135 3.61546 4 0.327996 0
07 18135 -1.11722 -1 2.93108 3
16 18135 2.37948 2 0.626509 1
18 18135 -0.739383 -1 2.93763 3
19 18135 4.74162 5 3.15834 3
21 18135 6.96923 7 -4.97358 -5
22 18135 -0.13558 -0 -1.24073 -1
24 18135 0.728873 1 1.68011 2
03 18140 3.42155 3 0.289914 0
07 18140 -1.89654 -2 3.25171 3
16 18140 2.11358 2 0.635109 1
18 18140 -0.719414 -1 3.02199 3
19 18140 5.24137 5 3.2685 3
21 18140 6.57983 7 -5.30076 -5
22 18140 0.277466 0 -1.03722 -1
24 18140 1.18291 1 0.821833 1
03 18145 3.46412 3 0.0995044 0
07 18145 -0.992676 -1 3.81679 4
16 18145 3.72372 4 0.343556 0
18 18145 -0.820837 -1 2.57237 3
19 18145 4.56557 5 2.50399 3
21 18145 5.92137 6 -5.90598 -6
22 18145 0.833449 1 0.3411 0
24 18145 2.00322 2 1.28946 1
03 18150 1.6916 2 -0.902911 -1
07 18150 -2.27648 -2 2.99168 3
16 18150 3.16616 3 0.155194 0
18 18150 -1.48665 -1 1.59043 2
19 18150 2.90446 3 1.33328 1
21 18150 4.7001 5 -5.16358 -5
22 18150 0.749894 1 0.898406 1
24 18150 0.353138 0 0.995044 1
03 18155 2.63225 3 -1.74153 -2
07 18155 -1.50767 -2 2.98431 3
16 18155 4.26446 4 -0.0327587 -0
18 18155 0.642165 1 0.988083 1
19 18155 3.69534 4 0.23013 0
21 18155 5.76372 6 -5.43589 -5
22 18155 2.36319 2 0.287867 0
24 18155 0.505009 1 0.813234 1
03 18160 1.95014 2 -0.69735 -1
07 18160 -2.41469 -2 3.53097 4
16 18160 4.26604 4 0.900044 1
18 18160 0.865504 1 2.25421 2
19 18160 2.09886 2 0.216617 0
21 18160 5.10001 5 -4.57188 -5
22 18160 2.35058 2 1.29888 1
24 18160 -0.617467 -1 1.10642 1
03 18165 3.13883 3 0.422587 0
07 18165 -0.443525 -0 3.30003 3
16 18165 5.16517 5 1.29397 1
18 18165 2.44569 2 3.0097 3
19 18165 2.48511 2 0.0475001 0
21 18165 5.05377 5 -4.30695 -4
22 18165 2.5613 3 2.13996 2
24 18165 -0.0341577 -0 1.96102 2
03 18170 4.65333 5 0.454526 0
07 18170 0.0320557 0 1.94996 2
16 18170 5.63813 6 1.45571 1
18 18170 4.06582 4 3.36554 3
19 18170 2.79673 3 0.0417673 0
21 18170 4.91451 5 -4.79914 -5
22 18170 4.29231 4 1.80664 2
24 18170 1.41466 1 1.52819 2
03 18175 5.26975 5 -0.435281 -0
07 18175 -0.665813 -1 1.19815 1
16 18175 6.11108 6 1.49461 1
18 18175 2.45568 2 3.16612 3
19 18175 1.75676 2 -1.01224 -1
21 18175 4.18616 4 -5.72662 -6
22 18175 3.78836 4 1.44179 1
24 18175 0.68841 1 1.07694 1
03 18180 5.90351 6 -0.726014 -1
07 18180 0.18235 0 1.13591 1
16 18180 5.57139 6 2.12563 2
18 18180 2.54186 3 3.13091 3
19 18180 1.14928 1 -0.292371 -0
21 18180 4.83253 5 -5.42893 -5
22 18180 3.52981 4 1.66946 2
24 18180 1.04575 1 1.10356 1
03 18185 6.66023 7 0.548298 1
07 18185 0.653726 1 2.8885 3
16 18185 5.72168 6 3.45809 3
18 18185 2.22235 2 5.19184 5
19 18185 1.08516 1 1.33655 1
21 18185 5.34122 5 -3.93677 -4
22 18185 2.76573 3 3.39462 3
24 18185 -0.217033 -0 2.53511 3
03 18190 5.83204 6 -1.01675 -1
07 18190 2.42415 2 2.40899 2
16 18190 6.01649 6 2.38606 2
18 18190 1.97957 2 4.7197 5
19 18190 2.21079 2 0.741574 1
21 18190 7.16366 7 -4.63904 -5
22 18190 3.24919 3 2.08222 2
24 18190 -0.112458 -0 0.162565 0
03 18195 5.1657 5 -0.188772 -0
07 18195 4.1499 4 4.70742 5
16 18195 4.70641 5 1.98681 2
18 18195 0.748317 1 6.31423 6
19 18195 1.7988 2 1.79149 2
21 18195 7.60141 8 -4.16772 -4
22 18195 3.57395 4 3.13337 3
24 18195 0.811377 1 0.208427 0
03 18200 4.64125 5 0.812824 1
07 18200 4.31018 4 4.74182 5
16 18200 3.8614 4 2.89341 3
18 18200 0.133478 0 7.54637 8
19 18200 1.8214 2 3.11453 3
21 18200 6.9871 7 -2.24724 -2
22 18200 2.41469 2 3.77011 4
24 18200 1.78093 2 -0.842717 -1
03 18205 4.19825 4 1.3992 1
07 18205 4.03744 4 5.34662 5
16 18205 3.28808 3 2.2583 2
18 18205 -0.379939 -0 7.82113 8
19 18205 1.49401 1 4.17304 4
21 18205 6.52833 7 -1.7358 -2
22 18205 2.70372 3 5.0522 5
24 18205 2.87398 3 -1.05688 -1
03 18210 4.4878 4 1.3427 1
07 18210 5.09003 5 4.77089 5
16 18210 3.85982 4 2.51627 3
18 18210 0.528657 1 8.40423 8
19 18210 2.90288 3 5.57675 6
21 18210 6.79634 7 -1.0102 -1
22 18210 3.0227 3 5.47889 5
24 18210 4.00749 4 0.234224 0
03 18215 5.82783 6 -1.11093 -1
07 18215 6.52781 7 4.14807 4
16 18215 4.60026 5 0.701854 1
18 18215 1.85503 2 6.4035 6
19 18215 4.6917 5 3.91138 4
21 18215 7.42694 7 -2.40612 -2
22 18215 5.50307 6 3.74718 4
24 18215 5.87093 6 -1.77102 -2
03 18220 7.83473 8 -1.3169 -1
07 18220 8.4007 8 2.8672 3
16 18220 6.62397 7 0.635518 1
18 18220 3.07209 3 6.00466 6
19 18220 7.2304 7 4.29957 4
21 18220 8.63034 9 -2.04414 -2
22 18220 6.79896 7 3.07235 3
24 18220 5.75426 6 -1.88772 -2
03 18225 7.10008 7 -2.07035 -2
07 18225 7.43009 7 2.18214 2
16 18225 7.0675 7 -1.12608 -1
18 18225 2.82038 3 4.67139 5
19 18225 8.29612 8 3.0744 3
21 18225 7.98135 8 -2.3791 -2
22 18225 5.88827 6 1.39265 1
24 18225 5.87355 6 -2.91634 -3
03 18230 7.25931 7 -1.8738 -2
07 18230 6.06273 6 2.86679 3
16 18230 8.01813 8 0.294418 0
18 18230 2.4541 2 4.85647 5
19 18230 8.17211 8 3.16531 3
21 18230 7.12951 7 -1.44138 -1
22 18230 4.50619 5 1.21739 1
24 18230 7.35652 7 -2.74559 -3
03 18235 5.07374 5 -2.19196 -2
07 18235 1.61855 2 1.14942 1
16 18235 6.67652 7 0.422587 0
18 18235 0.394128 0 4.18697 4
19 18235 6.22091 6 2.29433 2
21 18235 5.43266 5 -2.03308 -2
22 18235 3.03583 3 -0.409074 -0
24 18235 6.5483 7 -3.82335 -4
03 18240 3.17299 3 -2.89955 -3
07 18240 -0.073045 -0 1.40494 1
16 18240 6.27819 6 0.113427 0
18 18240 -0.25014 -0 4.05225 4
19 18240 5.54406 6 1.20429 1
21 18240 4.22295 4 -2.85246 -3
22 18240 3.87244 4 -0.902501 -1
24 18240 5.64916 6 -3.96257 -4
03 18245 2.8992 3 -3.28242 -3
07 18245 -0.807699 -1 0.940174 1
16 18245 5.93346 6 -0.321444 -0
18 18245 -0.37048 -0 3.09897 3
19 18245 3.87874 4 1.16007 1
21 18245 4.36378 4 -3.04819 -3
22 18245 4.25553 4 -0.81651 -1
24 18245 4.79627 5 -2.82748 -3
03 18250 4.11207 4 -4.05429 -4
07 18250 -1.27487 -1 -0.122436 -0
16 18250 6.24771 6 -1.02043 -1
18 18250 0.549151 1 2.92658 3
19 18250 3.884 4 0.701035 1
21 18250 4.55244 5 -3.55882 -4
22 18250 4.27129 4 -0.696122 -1
24 18250 4.70168 5 -3.28487 -3
03 18255 5.17831 5 -5.54604 -6
07 18255 -1.18711 -1 -2.39998 -2
16 18255 6.13946 6 -2.29352 -2
18 18255 1.68949 2 1.60272 2
19 18255 2.70634 3 -0.970066 -1
21 18255 6.42954 6 -5.03009 -5
22 18255 5.33649 5 -1.12444 -1
24 18255 4.54613 5 -4.95229 -5
03 18260 4.34591 4 -4.54813 -5
07 18260 -4.3538 -4 -1.93399 -2
16 18260 7.60088 8 -1.87461 -2
18 18260 1.58912 2 1.81278 2
19 18260 1.6732 2 -0.0585561 -0
21 18260 6.08008 6 -3.75169 -4
22 18260 4.24975 4 -0.652716 -1
24 18260 4.69905 5 -4.25371 -4
03 18265 4.87877 5 -5.60255 -6
07 18265 -2.7116 -3 -3.38847 -3
16 18265 7.2798 7 -2.30826 -2
18 18265 3.1257 3 0.905368 1
19 18265 2.72158 3 -0.45207 -0
21 18265 7.47108 7 -3.71156 -4
22 18265 4.4836 4 -0.534376 -1
24 18265 5.28026 5 -4.52766 -5
03 18270 4.57608 5 -4.40686 -4
07 18270 -4.03271 -4 -2.83813 -3
16 18270 7.62243 8 -0.932393 -1
18 18270 3.40894 3 0.349289 0
19 18270 2.96647 3 -0.413578 -0
21 18270 8.36969 8 -3.11207 -3
22 18270 3.5482 4 -0.244462 -0
24 18270 5.2172 5 -3.6186 -4
03 18275 3.08103 3 -3.5797 -4
07 18275 -5.1615 -5 -1.30994 -1
16 18275 6.57563 7 0.560992 1
18 18275 2.96174 3 1.49093 1
19 18275 3.13883 3 -0.608083 -1
21 18275 8.4501 8 -2.9274 -3
22 18275 2.17769 2 0.97498 1
24 18275 4.7001 5 -2.67229 -3
03 18280 1.29326 1 -3.50722 -4
07 18280 -4.56715 -5 -0.677695 -1
16 18280 5.47575 5 -0.160927 -0
18 18280 1.76306 2 0.664182 1
19 18280 2.60019 3 -1.5716 -2
21 18280 8.39965 8 -3.02281 -3
22 18280 0.489769 0 0.509807 1
24 18280 3.40001 3 -2.59653 -3
03 18285 2.7426 3 -2.82748 -3
07 18285 -3.71531 -4 0.661725 1
16 18285 5.87671 6 -0.307931 -0
18 18285 1.62591 2 1.02657 1
19 18285 3.01271 3 -1.31526 -1
21 18285 8.50633 9 -2.72634 -3
22 18285 2.215 2 0.809958 1
24 18285 3.17036 3 -3.08218 -3
03 18290 3.34325 3 -1.43606 -1
07 18290 -4.04428 -4 1.71942 2
16 18290 6.39223 6 0.0114655 0
18 18290 0.638487 1 1.16621 1
19 18290 1.77936 2 -1.14778 -1
21 18290 8.72388 9 -2.50235 -3
22 18290 1.19867 1 0.129806 0
24 18290 1.80826 2 -3.25867 -3
03 18295 3.48356 3 -0.500798 -1
07 18295 -4.8751 -5 0.916424 1
16 18295 7.35337 7 0.0176078 0
18 18295 0.00420403 0 1.32632 1
19 18295 0.980064 1 -1.58224 -2
21 18295 10.1506 10 -2.14405 -2
22 18295 0.865504 1 0.995044 1
24 18295 1.51976 2 -3.66488 -4
03 18300 2.99747 3 -0.36485 -0
07 18300 -6.0044 -6 2.48024 2
16 18300 5.22508 5 0.213341 0
18 18300 -1.9286 -2 1.6064 2
19 18300 -0.624298 -1 -1.39675 -1
21 18300 9.63406 10 -2.37377 -2
22 18300 -0.190232 -0 0.717005 1
24 18300 0.194962 0 -4.24675 -4
03 18305 3.11046 3 -0.503255 -1
07 18305 -6.27083 -6 2.83403 3
16 18305 5.23769 5 1.10601 1
18 18305 -1.80458 -2 2.54248 3
19 18305 -1.01948 -1 -1.01716 -1
21 18305 11.0992 11 -1.8955 -2
22 18305 1.20025 1 0.614634 1
24 18305 1.05363 1 -3.51541 -4
03 18310 3.40001 3 -0.785389 -1
07 18310 -5.24978 -5 0.941402 1
16 18310 5.10789 5 0.9586 1
18 18310 -0.984268 -1 2.68826 3
19 18310 -0.795612 -1 -0.952049 -1
21 18310 12.435 12 -1.5802 -2
22 18310 1.50925 2 -0.294009 -0
24 18310 0.961146 1 -3.54408 -4
03 18315 3.42313 3 -0.804225 -1
07 18315 -5.2976 -5 0.086401 0
16 18315 5.1925 5 0.809139 1
18 18315 -1.18396 -1 3.41059 3
19 18315 -0.441423 -0 -0.959829 -1
21 18315 12.7508 13 -0.819786 -1
22 18315 2.28962 2 -0.926251 -1
24 18315 -0.107728 -0 -4.68817 -5
03 18320 3.53664 4 -1.31485 -1
07 18320 -5.23296 -5 -0.210474 -0
16 18320 3.53138 4 -0.0196552 -0
18 18320 0.479259 0 3.09569 3
19 18320 0.963774 1 -1.02903 -1
21 18320 14.5023 15 -1.20511 -1
22 18320 3.68273 4 -2.44789 -2
24 18320 1.00371 1 -5.12919 -5
03 18325 5.06638 5 -1.30257 -1
07 18325 -6.05117 -6 0.3886 0
16 18325 3.23342 3 -1.09537 -1
18 18325 1.21286 1 3.59158 4
19 18325 2.71423 3 -1.65186 -2
21 18325 14.4771 14 -1.13181 -1
22 18325 4.42474 4 -2.2538 -2
24 18325 2.63803 3 -4.9007 -5
03 18330 4.05426 4 -0.883665 -1
07 18330 -5.84518 -6 0.658859 1
16 18330 3.50143 4 -1.85373 -2
18 18330 0.689986 1 4.17304 4
19 18330 2.83404 3 -1.5892 -2
21 18330 13.4392 13 -0.835346 -1
22 18330 5.05745 5 -1.80418 -2
24 18330 2.09203 2 -4.26968 -4
03 18335 3.71636 4 -0.508988 -1
07 18335 -5.95553 -6 -0.728061 -1
16 18335 2.3963 2 -2.50645 -3
18 18335 0.46402 0 4.4216 4
19 18335 4.29179 4 -2.13095 -2
21 18335 11.9615 12 -0.662953 -1
22 18335 4.54245 5 -1.68461 -2
24 18335 2.52662 3 -2.93067 -3
03 18340 2.93809 3 0.247737 0
07 18340 -6.61504 -7 0.85623 1
16 18340 2.44201 2 -0.678923 -1
18 18340 -0.297961 -0 5.60869 6
19 18340 4.08106 4 -1.77798 -2
21 18340 10.7844 11 0.573277 1
22 18340 3.55503 4 -0.11916 -0
24 18340 2.13827 2 -1.943 -2
03 18345 4.0427 4 -0.074526 -0
07 18345 -6.73643 -7 1.62483 2
16 18345 2.90709 3 -0.704311 -1
18 18345 -0.291654 -0 5.65128 6
19 18345 4.66857 5 -1.82097 -2
21 18345 10.4675 10 0.329634 0
22 18345 3.63648 4 0.530281 1
24 18345 3.39528 3 -0.0241595 -0
03 18350 2.76835 3 -0.0544613 -0
07 18350 -7.38753 -7 1.43688 1
16 18350 3.86771 4 -1.25384 -1
18 18350 -0.934345 -1 6.12014 6
19 18350 3.46622 3 -2.42987 -2
21 18350 10.2389 10 1.03517 1
22 18350 2.87398 3 0.786617 1
24 18350 3.01429 3 1.30584 1
03 18355 3.66539 4 -0.487695 -0
07 18355 -5.64181 -6 2.29106 2
16 18355 5.28657 5 -2.12358 -2
18 18355 0.11456 0 5.69468 6
19 18355 4.65333 5 -3.8819 -4
21 18355 10.8044 11 0.884074 1
22 18355 4.50304 5 -0.173211 -0
24 18355 4.35537 4 1.59698 2
03 18360 4.17775 4 -0.680561 -1
07 18360 -4.15884 -4 2.34634 2
16 18360 5.34069 5 -1.54539 -2
18 18360 0.0993202 0 5.69427 6
19 18360 5.66545 6 -4.37082 -4
21 18360 9.91625 10 1.69076 2
22 18360 4.69853 5 -0.45207 -0
24 18360 4.08001 4 2.37664 2
03 18365 2.54239 3 -0.750583 -1
07 18365 -3.37321 -3 2.29638 2
16 18365 5.34017 5 -1.40248 -1
18 18365 -1.30903 -1 5.32287 5
19 18365 4.71955 5 -4.12227 -4
21 18365 8.41541 8 1.6711 2
22 18365 3.32801 3 -0.694484 -1
24 18365 2.37895 2 2.40735 2
03 18370 2.01478 2 -0.155194 -0
07 18370 -2.75522 -3 2.64895 3
16 18370 4.40214 4 -0.791122 -1
18 18370 -2.86189 -3 5.18406 5
19 18370 3.69376 4 -3.15138 -3
21 18370 7.44166 7 2.1891 2
22 18370 2.95753 3 -0.7686 -1
24 18370 2.20974 2 2.09164 2
03 18375 1.60384 2 -0.352565 -0
07 18375 -2.49562 -2 3.2599 3
16 18375 4.65123 5 0.162155 0
18 18375 -3.90081 -4 5.47233 5
19 18375 3.77364 4 -2.05847 -2
21 18375 6.44425 6 3.08955 3
22 18375 2.56183 3 0.130625 0
24 18375 2.69688 3 3.48429 3
03 18380 1.90548 2 -1.00733 -1
07 18380 -1.35843 -1 1.81237 2
16 18380 5.36014 5 -1.11625 -1
18 18380 -3.68431 -4 4.75901 5
19 18380 4.63021 5 -1.67561 -2
21 18380 6.501 7 2.133 2
22 18380 2.67534 3 -0.714958 -1
24 18380 2.07994 2 3.60837 4
03 18385 1.00266 1 -1.29397 -1
07 18385 -0.884948 -1 1.65841 2
16 18385 5.09633 5 -1.2522 -1
18 18385 -2.77098 -3 3.53261 4
19 18385 4.01853 4 -1.59576 -2
21 18385 6.19621 6 1.51468 2
22 18385 2.04053 2 -1.62237 -2
24 18385 0.398857 0 3.1735 3
03 18390 0.95011 1 -1.00774 -1
07 18390 0.28745 0 0.92748 1
16 18390 4.30493 4 0.368535 0
18 18390 -2.43361 -2 3.61451 4
19 18390 4.05636 4 -0.936079 -1
21 18390 4.5619 5 2.10065 2
22 18390 2.10517 2 -0.404569 -0
24 18390 -0.0126121 -0 4.38557 4
03 18395 0.812954 1 -0.80054 -1
07 18395 -0.484514 -0 -0.778018 -1
16 18395 2.35583 2 0.0384914 0
18 18395 -1.55024 -2 2.56459 3
19 18395 3.73843 4 -1.61828 -2
21 18395 4.59343 5 1.53433 2
22 18395 2.39997 2 -0.0303018 -0
24 18395 0.9128 1 4.14192 4
03 18400 -0.187079 -0 -0.831251 -1
07 18400 0.645318 1 -1.17153 -1
16 18400 2.97015 3 -0.27763 -0
18 18400 -1.07413 -1 3.43229 3
19 18400 3.26443 3 -0.977027 -1
21 18400 4.2571 4 2.11662 2
22 18400 2.52399 3 0.852135 1
24 18400 2.3448 2 4.94492 5
03 18405 1.85923 2 -2.12727 -2
07 18405 1.875 2 -0.452889 -0
16 18405 4.09735 4 -0.821014 -1
18 18405 0.107203 0 2.62643 3
19 18405 5.18357 5 -1.15679 -1
21 18405 5.67596 6 0.93526 1
22 18405 3.03005 3 1.35948 1
24 18405 3.57185 4 5.53744 6
03 18410 3.47463 3 -1.02944 -1
07 18410 2.70739 3 -1.80214 -2
16 18410 6.6534 7 -1.14082 -1
18 18410 1.63799 2 2.23168 2
19 18410 6.87201 7 -1.67356 -2
21 18410 6.72329 7 0.913148 1
22 18410 4.09052 4 0.413988 0
24 18410 3.61914 4 5.63326 6
03 18415 5.13942 5 -2.54903 -3
07 18415 3.04897 3 -2.41595 -2
16 18415 6.32444 6 -3.09651 -3
18 18415 2.27228 2 1.68871 2
19 18415 7.47792 7 -1.92703 -2
21 18415 6.69544 7 -0.0724785 -0
22 18415 3.93812 4 -0.242824 -0
24 18415 3.37846 3 4.90684 5
03 18420 5.76215 6 -1.2436 -1
07 18420 3.06947 3 -0.802178 -1
16 18420 6.07324 6 -1.61582 -2
18 18420 2.64591 3 3.52811 4
19 18420 8.78169 9 0.0217026 0
21 18420 7.30397 7 0.751402 1
22 18420 4.82728 5 1.54703 2
24 18420 3.85194 4 6.50464 7
03 18425 6.07482 6 -1.85086 -2
07 18425 0.000525504 0 -0.551983 -1
16 18425 5.22929 5 -1.5372 -2
18 18425 1.78356 2 3.34302 3
19 18425 8.34447 8 -0.175668 -0
21 18425 7.13424 7 0.432824 0
22 18425 3.79887 4 1.56873 2
24 18425 4.79995 5 5.24548 5
03 18430 4.75003 5 -2.6686 -3
07 18430 -0.666864 -1 -0.99832 -1
16 18430 3.24025 3 -2.54617 -3
