UPC1 UPC2 06 16 077 18000       -12.0110       -12.1392       -12.7820       -12.7617       -12.5264         0.0000         0.0000        69.4240       -34.5100        62.8970       177.3100 
UPC1 UPC2 06 16 077 18005       -12.0280       -12.1641       -12.6400       -12.7863       -12.5511         0.0000        -0.0000        69.4520       -34.4410        62.8550       177.2990 
UPC1 UPC2 06 16 077 18010       -12.2150       -12.1872       -12.6330       -12.8101       -12.5757         0.0000        -0.0000        69.4810       -34.3720        62.8130       177.2880 
UPC1 UPC2 06 16 077 18015       -12.0910       -12.2119       -12.7320       -12.8349       -12.6004         0.0000        -0.0000        69.5090       -34.3030        62.7710       177.2760 
UPC1 UPC2 06 16 077 18020       -12.3630       -12.2352       -12.8040       -12.8581       -12.6251         0.0000         0.0000        69.5380       -34.2330        62.7290       177.2650 
UPC1 UPC2 06 16 077 18025       -12.8450       -12.2575       -12.9260       -12.8808       -12.6498         0.0000         0.0000        69.5660       -34.1640        62.6860       177.2540 
UPC1 UPC2 06 16 077 18030       -13.1990       -12.2859       -13.0670       -12.9092       -12.6744         0.0000        -0.0000        69.5940       -34.0940        62.6440       177.2430 
UPC1 UPC2 06 16 077 18035       -13.2160       -12.3090       -12.8020       -12.9324       -12.6991         0.0000         0.0000        69.6230       -34.0250        62.6020       177.2320 
UPC1 UPC2 06 16 077 18040       -13.2850       -12.3358       -12.6370       -12.9595       -12.7236         0.0000        -0.0000        69.6510       -33.9550        62.5600       177.2200 
UPC1 UPC2 06 16 077 18045       -13.5020       -12.3594       -12.5380       -12.9834       -12.7483         0.0000        -0.0000        69.6790       -33.8850        62.5180       177.2100 
UPC1 UPC2 06 16 077 18050       -13.7220       -12.3849       -12.8450       -13.0088       -12.7728         0.0000         0.0000        69.7080       -33.8150        62.4760       177.1990 
UPC1 UPC2 06 16 077 18055       -13.7610       -12.4089       -12.9630       -13.0327       -12.7974         0.0000         0.0000        69.7360       -33.7440        62.4330       177.1880 
UPC1 UPC2 06 16 077 18060       -13.9810       -12.4349       -12.9510       -13.0589       -12.8218         0.0000        -0.0000        69.7640       -33.6740        62.3910       177.1770 
UPC1 UPC2 06 16 077 18065       -13.8180       -12.4634       -13.3530       -13.0865       -12.8464         0.0000        -0.0000        69.7920       -33.6030        62.3490       177.1660 
UPC1 UPC2 06 16 077 18070       -13.7990       -12.4835       -13.4200       -13.1062       -12.8709         0.0000         0.0000        69.8210       -33.5330        62.3070       177.1550 
UPC1 UPC2 06 16 077 18075       -13.4190       -12.5063       -13.5660       -13.1282       -12.8954         0.0000        -0.0000        69.8490       -33.4620        62.2650       177.1450 
UPC1 UPC2 06 16 077 18080       -13.4000       -12.5338       -13.3800       -13.1559       -12.9198         0.0000         0.0000        69.8770       -33.3910        62.2230       177.1340 
UPC1 UPC2 06 16 077 18085       -13.5020       -12.5571       -13.2900       -13.1783       -12.9444         0.0000        -0.0000        69.9050       -33.3200        62.1800       177.1240 
UPC1 UPC2 06 16 077 18090       -13.2670       -12.5830       -13.3400       -13.2052       -12.9687         0.0000        -0.0000        69.9340       -33.2490        62.1380       177.1130 
UPC1 UPC2 06 16 077 18095       -13.1690       -12.6024       -13.5060       -13.2245       -12.9933         0.0000         0.0000        69.9620       -33.1770        62.0960       177.1030 
UPC1 UPC2 06 16 077 18100       -13.1400       -12.6288       -13.4310       -13.2516       -13.0177         0.0000         0.0000        69.9900       -33.1060        62.0540       177.0920 
UPC1 UPC2 06 16 077 18105       -13.2540       -12.6527       -13.5190       -13.2765       -13.0421         0.0000        -0.0000        70.0180       -33.0340        62.0120       177.0820 
UPC1 UPC2 06 16 077 18110       -13.3200       -12.6760       -13.1860       -13.2996       -13.0665         0.0000         0.0000        70.0460       -32.9620        61.9700       177.0720 
