UPC1 UPC2 06 22 077 18000        -0.3450        -0.3513        -0.2660        -0.2963        -0.5453         0.0000         0.0000        69.4240       -34.5100        44.3460       132.0640 
UPC1 UPC2 06 22 077 18005        -0.2560        -0.3461        -0.0410        -0.2908        -0.5409         0.0000         0.0000        69.4520       -34.4410        44.3750       132.0250 
UPC1 UPC2 06 22 077 18010        -0.5600        -0.3419        -0.0860        -0.2872        -0.5364         0.0000         0.0000        69.4810       -34.3720        44.4040       131.9850 
UPC1 UPC2 06 22 077 18015        -0.5190        -0.3351        -0.3630        -0.2805        -0.5319         0.0000         0.0000        69.5090       -34.3030        44.4330       131.9460 
UPC1 UPC2 06 22 077 18020        -0.9790        -0.3313        -0.5900        -0.2764        -0.5275         0.0000         0.0000        69.5380       -34.2330        44.4620       131.9060 
UPC1 UPC2 06 22 077 18025        -1.3060        -0.3265        -0.4150        -0.2720        -0.5230         0.0000         0.0000        69.5660       -34.1640        44.4910       131.8670 
UPC1 UPC2 06 22 077 18030        -1.4250        -0.3233        -0.5250        -0.2688        -0.5183         0.0000         0.0000        69.5940       -34.0940        44.5190       131.8270 
UPC1 UPC2 06 22 077 18035        -1.3880        -0.3186        -0.4570        -0.2642        -0.5139         0.0000         0.0000        69.6230       -34.0250        44.5480       131.7870 
UPC1 UPC2 06 22 077 18040        -1.2820        -0.3153        -0.2310        -0.2609        -0.5093         0.0000         0.0000        69.6510       -33.9550        44.5770       131.7470 
UPC1 UPC2 06 22 077 18045        -1.3300        -0.3115        -0.4120        -0.2574        -0.5047         0.0000         0.0000        69.6790       -33.8850        44.6060       131.7070 
UPC1 UPC2 06 22 077 18050        -1.5540        -0.3068        -0.5810        -0.2517        -0.5001         0.0000         0.0000        69.7080       -33.8150        44.6340       131.6680 
UPC1 UPC2 06 22 077 18055        -1.4880        -0.3020        -0.6930        -0.2468        -0.4955         0.0000         0.0000        69.7360       -33.7440        44.6630       131.6280 
UPC1 UPC2 06 22 077 18060        -1.4810        -0.2970        -0.7530        -0.2425        -0.4908         0.0000         0.0000        69.7640       -33.6740        44.6920       131.5880 
UPC1 UPC2 06 22 077 18065        -1.1730        -0.2944        -1.0160        -0.2394        -0.4861         0.0000         0.0000        69.7920       -33.6030        44.7210       131.5470 
UPC1 UPC2 06 22 077 18070        -0.8380        -0.2871        -1.1780        -0.2325        -0.4814         0.0000         0.0000        69.8210       -33.5330        44.7490       131.5070 
UPC1 UPC2 06 22 077 18075        -0.5460        -0.2827        -0.9090        -0.2276        -0.4767         0.0000         0.0000        69.8490       -33.4620        44.7780       131.4670 
UPC1 UPC2 06 22 077 18080        -0.6300        -0.2784        -0.5880        -0.2232        -0.4719         0.0000         0.0000        69.8770       -33.3910        44.8060       131.4270 
UPC1 UPC2 06 22 077 18085        -0.6100        -0.2751        -0.7500        -0.2201        -0.4672         0.0000         0.0000        69.9050       -33.3200        44.8350       131.3870 
UPC1 UPC2 06 22 077 18090        -0.3120        -0.2714        -0.5860        -0.2162        -0.4623         0.0000         0.0000        69.9340       -33.2490        44.8640       131.3460 
UPC1 UPC2 06 22 077 18095        -0.1950        -0.2641        -0.8690        -0.2090        -0.4577         0.0000         0.0000        69.9620       -33.1770        44.8920       131.3060 
UPC1 UPC2 06 22 077 18100        -0.1150        -0.2607        -0.8370        -0.2064        -0.4529         0.0000         0.0000        69.9900       -33.1060        44.9210       131.2660 
UPC1 UPC2 06 22 077 18105        -0.0140        -0.2559        -0.6580        -0.2017        -0.4480         0.0000         0.0000        70.0180       -33.0340        44.9490       131.2250 
UPC1 UPC2 06 22 077 18110        -0.0930        -0.2556        -0.6010        -0.2009        -0.4431         0.0000         0.0000        70.0460       -32.9620        44.9780       131.1850 
UPC1 UPC2 06 22 077 18115         0.2150        -0.2462        -0.0300        -0.1904        -0.4382         0.0000         0.0000        70.0750       -32.8900        45.0060       131.1440 
UPC1 UPC2 06 22 077 18120         0.2390        -0.2433         0.0240        -0.1870        -0.4333         0.0000         0.0000        70.1030       -32.8180        45.0340       131.1030 
UPC1 UPC2 06 22 077 18125         0.1310        -0.2392         0.1430        -0.1832        -0.4283         0.0000         0.0000        70.1310       -32.7460        45.0630       131.0630 
UPC1 UPC2 06 22 077 18130        -0.0400        -0.2305        -0.0010        -0.1742        -0.4233         0.0000         0.0000        70.1590       -32.6740        45.0910       131.0220 
UPC1 UPC2 06 22 077 18135        -0.2000        -0.2258         0.1330        -0.1700        -0.4184         0.0000         0.0000        70.1870       -32.6010        45.1200       130.9810 
UPC1 UPC2 06 22 077 18140        -0.2750        -0.2222         0.0870        -0.1663        -0.4133         0.0000         0.0000        70.2150       -32.5290        45.1480       130.9400 
UPC1 UPC2 06 22 077 18145        -0.3750        -0.2164        -0.2440        -0.1607        -0.4085         0.0000         0.0000        70.2430       -32.4560        45.1760       130.8990 
UPC1 UPC2 06 22 077 18150        -0.3560        -0.2133        -0.3770        -0.1576        -0.4033         0.0000         0.0000        70.2720       -32.3830        45.2050       130.8580 
UPC1 UPC2 06 22 077 18155        -0.6560        -0.2063        -0.2210        -0.1507        -0.3982         0.0000         0.0000        70.3000       -32.3100        45.2330       130.8170 
UPC1 UPC2 06 22 077 18160        -0.6480        -0.2007        -0.4620        -0.1448        -0.3932         0.0000         0.0000        70.3280       -32.2360        45.2610       130.7760 
UPC1 UPC2 06 22 077 18165        -0.6830        -0.1956        -0.6630        -0.1404        -0.3881         0.0000         0.0000        70.3560       -32.1630        45.2900       130.7350 
UPC1 UPC2 06 22 077 18170        -1.0080        -0.1912        -0.5770        -0.1358        -0.3830         0.0000         0.0000        70.3840       -32.0900        45.3180       130.6940 
UPC1 UPC2 06 22 077 18175        -0.9060        -0.1851        -0.4820        -0.1299        -0.3777         0.0000         0.0000        70.4120       -32.0160        45.3460       130.6530 
UPC1 UPC2 06 22 077 18180        -0.8520        -0.1803        -0.5330        -0.1253        -0.3727         0.0000         0.0000        70.4400       -31.9420        45.3740       130.6120 
UPC1 UPC2 06 22 077 18185        -0.6990        -0.1727        -0.9470        -0.1180        -0.3674         0.0000         0.0000        70.4680       -31.8680        45.4020       130.5700 
UPC1 UPC2 06 22 077 18190        -0.7880        -0.1697        -0.6230        -0.1145        -0.3622         0.0000         0.0000        70.4960       -31.7940        45.4300       130.5290 
UPC1 UPC2 06 22 077 18195        -0.8400        -0.1599        -0.8700        -0.1048        -0.3571         0.0000         0.0000        70.5240       -31.7200        45.4590       130.4870 
UPC1 UPC2 06 22 077 18200        -0.6170        -0.1575        -1.0240        -0.1033        -0.3518         0.0000         0.0000        70.5520       -31.6450        45.4870       130.4460 
UPC1 UPC2 06 22 077 18205        -0.6670        -0.1525        -1.3320        -0.0982        -0.3465         0.0000         0.0000        70.5800       -31.5710        45.5150       130.4040 
UPC1 UPC2 06 22 077 18210        -0.7240        -0.1488        -1.4330        -0.0950        -0.3411         0.0000         0.0000        70.6080       -31.4960        45.5430       130.3630 
UPC1 UPC2 06 22 077 18215        -1.1890        -0.1418        -1.0030        -0.0879        -0.3358         0.0000         0.0000        70.6360       -31.4210        45.5710       130.3210 
UPC1 UPC2 06 22 077 18220        -1.4330        -0.1392        -0.8360        -0.0857        -0.3306         0.0000         0.0000        70.6640       -31.3460        45.5990       130.2790 
UPC1 UPC2 06 22 077 18225        -1.2490        -0.1285        -0.4150        -0.0749        -0.3251         0.0000         0.0000        70.6920       -31.2710        45.6270       130.2380 
UPC1 UPC2 06 22 077 18230        -0.9840        -0.1265        -0.3710        -0.0737        -0.3198         0.0000         0.0000        70.7200       -31.1950        45.6550       130.1960 
UPC1 UPC2 06 22 077 18235        -0.6970        -0.1193         0.0330        -0.0669        -0.3145         0.0000         0.0000        70.7480       -31.1200        45.6830       130.1540 
UPC1 UPC2 06 22 077 18240        -0.8490        -0.1121         0.1600        -0.0604        -0.3090         0.0000         0.0000        70.7750       -31.0440        45.7110       130.1120 
UPC1 UPC2 06 22 077 18245        -0.9160        -0.1062         0.1440        -0.0554        -0.3035         0.0000         0.0000        70.8030       -30.9680        45.7390       130.0700 
UPC1 UPC2 06 22 077 18250        -0.9160        -0.1032         0.1170        -0.0530        -0.2980         0.0000         0.0000        70.8310       -30.8920        45.7660       130.0280 
UPC1 UPC2 06 22 077 18255        -1.1150        -0.0995         0.2260        -0.0486        -0.2925         0.0000         0.0000        70.8590       -30.8160        45.7940       129.9860 
UPC1 UPC2 06 22 077 18260        -0.8970        -0.0883         0.1210        -0.0384        -0.2870         0.0000         0.0000        70.8870       -30.7400        45.8220       129.9440 
UPC1 UPC2 06 22 077 18265        -0.9450        -0.0918         0.0900        -0.0405        -0.2816         0.0000         0.0000        70.9150       -30.6630        45.8500       129.9020 
UPC1 UPC2 06 22 077 18270        -0.7580        -0.0828         0.0280        -0.0317        -0.2759         0.0000         0.0000        70.9420       -30.5870        45.8780       129.8590 
UPC1 UPC2 06 22 077 18275        -0.4890        -0.0746        -0.2620        -0.0239        -0.2704         0.0000         0.0000        70.9700       -30.5100        45.9060       129.8170 
UPC1 UPC2 06 22 077 18280        -0.1630        -0.0698        -0.1440        -0.0195        -0.2649         0.0000         0.0000        70.9980       -30.4330        45.9330       129.7750 
UPC1 UPC2 06 22 077 18285        -0.4850        -0.0635        -0.2120        -0.0142        -0.2593         0.0000         0.0000        71.0260       -30.3560        45.9610       129.7320 
UPC1 UPC2 06 22 077 18290        -0.2840        -0.0559        -0.0390        -0.0073        -0.2535         0.0000         0.0000        71.0540       -30.2780        45.9890       129.6900 
UPC1 UPC2 06 22 077 18295        -0.2150        -0.0503        -0.2450        -0.0020        -0.2479         0.0000         0.0000        71.0810       -30.2010        46.0160       129.6470 
UPC1 UPC2 06 22 077 18300        -0.0080        -0.0442        -0.1720         0.0031        -0.2421         0.0000         0.0000        71.1090       -30.1230        46.0440       129.6050 
UPC1 UPC2 06 22 077 18305        -0.2710        -0.0426        -0.1450         0.0051        -0.2365         0.0000         0.0000        71.1370       -30.0460        46.0720       129.5620 
UPC1 UPC2 06 22 077 18310        -0.3230        -0.0358         0.0840         0.0122        -0.2309         0.0000         0.0000        71.1640       -29.9680        46.0990       129.5200 
UPC1 UPC2 06 22 077 18315        -0.4650        -0.0293         0.2460         0.0198        -0.2251         0.0000         0.0000        71.1920       -29.8890        46.1270       129.4770 
UPC1 UPC2 06 22 077 18320        -0.7220        -0.0212         0.6260         0.0282        -0.2193         0.0000         0.0000        71.2200       -29.8110        46.1540       129.4340 
