UPC1 3 077 18035.00 20828689.4660 20828689.5264 20828690.9590 20828690.8037 20616937.3359 2.78172 1.72422 58.580 -50.941
UPC1 19 077 18040.00 22879400.0600 22879399.4062 22879399.1110 22879398.9137 22503433.3199 4.38114 2.48419 32.733 -67.552
UPC1 7 077 18040.00 24766513.9960 24766514.3958 24766514.9460 24766514.2775 24397642.0823 10.63696 3.94440 12.648 -47.316
UPC1 16 077 18040.00 21275967.2660 21275967.0932 21275967.9280 21275967.9988 20890982.8163 2.67506 1.66638 62.560 177.221
UPC1 24 077 18040.00 23694760.2150 23694760.0734 23694763.2180 23694762.8932 23406795.1814 5.67563 2.95580 24.609 52.040
UPC1 21 077 18040.00 22972027.3230 22972027.1970 22972027.7440 22972027.7487 22588495.2830 4.15349 2.38838 34.790 53.365
UPC1 22 077 18040.00 22091138.7660 22091138.7204 22091137.9060 22091137.7934 21774764.9994 3.37997 2.03225 44.577 131.748
UPC1 6 077 18040.00 20813855.0940 20813855.2817 20813856.8330 20813856.7378 20650348.7493 2.53245 1.58771 69.651 -33.956
UPC1 18 077 18040.00 22529823.0710 22529823.5951 22529823.8900 22529823.8158 22177259.9949 3.54823 2.11378 41.947 79.705
UPC1 3 077 18040.00 20826025.2780 20826025.3468 20826026.6240 20826026.6251 20615473.5855 2.78070 1.72367 58.615 -50.909
UPC1 19 077 18045.00 22875933.0350 22875932.4086 22875932.2160 22875931.9162 22501166.7422 4.37767 2.48276 32.763 -67.526
UPC1 7 077 18045.00 24764616.3590 24764616.8279 24764617.2970 24764616.7104 24396944.9349 10.63207 3.94384 12.654 -47.350
UPC1 16 077 18045.00 21276475.5250 21276475.3505 21276475.8910 21276476.2562 20892691.4862 2.67608 1.66694 62.517 177.210
UPC1 24 077 18045.00 23696567.2210 23696567.0102 23696570.3110 23696569.8292 23409802.5384 5.68253 2.95800 24.577 52.048
UPC1 21 077 18045.00 22973161.8600 22973161.6681 22973162.2040 22973162.2197 22590830.1634 4.15695 2.38987 34.756 53.372
UPC1 22 077 18045.00 22088141.0510 22088141.1041 22088140.2640 22088140.1775 21772967.8034 3.37826 2.03141 44.606 131.708
UPC1 6 077 18045.00 20811850.2260 20811850.5687 20811852.0860 20811852.0252 20649544.4411 2.53199 1.58745 69.679 -33.886
UPC1 18 077 18045.00 22528816.8670 22528817.1755 22528817.4470 22528817.3965 22177454.0016 3.54842 2.11387 41.944 79.656
UPC1 3 077 18045.00 20823362.6000 20823362.7918 20823364.0520 20823364.0707 20614011.4595 2.77968 1.72312 58.649 -50.877
UPC1 19 077 18050.00 22872466.8830 22872466.1612 22872466.0730 22872465.6690 22498900.8500 4.37421 2.48133 32.792 -67.499
UPC1 7 077 18050.00 24762721.6740 24762722.2393 24762722.6640 24762722.1205 24396250.7042 10.62721 3.94328 12.660 -47.383
UPC1 16 077 18050.00 21276986.3290 21276986.2096 21276986.9550 21276987.1156 20894402.6980 2.67710 1.66749 62.475 177.199
UPC1 24 077 18050.00 23698374.8490 23698374.4977 23698377.9080 23698377.3167 23412810.3826 5.68945 2.96020 24.545 52.057
UPC1 21 077 18050.00 22974297.3070 22974297.1074 22974297.7620 22974297.6592 22593165.9451 4.16042 2.39136 34.723 53.379
UPC1 22 077 18050.00 22085145.9410 22085145.9369 22085145.0850 22085145.0110 21771172.9939 3.37655 2.03057 44.634 131.668
UPC1 6 077 18050.00 20809846.9050 20809847.2874 20809848.8080 20809848.7449 20648741.5123 2.53153 1.58719 69.708 -33.816
UPC1 18 077 18050.00 22527813.3620 22527813.6252 22527814.0030 22527813.8471 22177650.8204 3.54862 2.11397 41.942 79.606
UPC1 3 077 18050.00 20820701.7670 20820701.9242 20820703.2570 20820703.2036 20612550.9590 2.77867 1.72257 58.684 -50.845
UPC1 19 077 18055.00 22869001.3630 22869000.6372 22869000.5580 22869000.1451 22496635.6437 4.37076 2.47990 32.821 -67.473
UPC1 7 077 18055.00 24760829.9900 24760830.6110 24760831.0670 24760830.4912 24395559.3904 10.62238 3.94272 12.666 -47.417
UPC1 16 077 18055.00 21277499.7220 21277499.6479 21277500.4800 21277500.5539 20896116.4507 2.67813 1.66805 62.433 177.189
UPC1 24 077 18055.00 23700182.7520 23700182.5080 23700185.8370 23700185.3285 23415818.7121 5.69638 2.96241 24.513 52.066
UPC1 21 077 18055.00 22975433.7280 22975433.4821 22975434.2710 22975434.0338 22595502.6265 4.16390 2.39285 34.690 53.386
UPC1 22 077 18055.00 22082153.1560 22082153.1952 22082152.4730 22082152.2698 21769380.5728 3.37485 2.02974 44.663 131.628
UPC1 6 077 18055.00 20807845.1170 20807845.4220 20807846.8930 20807846.8800 20647939.9636 2.53106 1.58694 69.736 -33.745
UPC1 18 077 18055.00 22526812.6770 22526812.9239 22526813.3120 22526813.1459 22177850.4513 3.54882 2.11406 41.939 79.556
UPC1 3 077 18055.00 20818042.5900 20818042.7174 20818044.1180 20818043.9976 20611092.0848 2.77765 1.72203 58.718 -50.813
UPC1 19 077 18060.00 22865536.5120 22865535.8779 22865535.8700 22865535.3865 22494371.1240 4.36731 2.47848 32.851 -67.447
UPC1 7 077 18060.00 24758941.3800 24758941.9756 24758942.4600 24758941.8580 24394870.9940 10.61758 3.94217 12.672 -47.451
UPC1 16 077 18060.00 21278015.7260 21278015.6980 21278016.5570 21278016.6043 20897832.7434 2.67916 1.66862 62.391 177.178
UPC1 24 077 18060.00 23701991.4110 23701991.0748 23701994.4030 23701993.8944 23418827.5256 5.70333 2.96462 24.481 52.074
UPC1 21 077 18060.00 22976571.1260 22976570.8300 22976571.6020 22976571.3808 22597840.2065 4.16738 2.39434 34.656 53.393
UPC1 22 077 18060.00 22079162.8090 22079162.9217 22079162.2690 22079161.9971 21767590.5418 3.37314 2.02890 44.692 131.588
UPC1 6 077 18060.00 20805844.6680 20805845.0145 20805846.4560 20805846.4728 20647139.7958 2.53060 1.58668 69.764 -33.675
UPC1 18 077 18060.00 22525814.8980 22525815.1129 22525815.5900 22525815.3362 22178052.8943 3.54902 2.11416 41.936 79.507
UPC1 3 077 18060.00 20815385.1880 20815385.2152 20815386.6900 20815386.4960 20609634.8381 2.77664 1.72148 58.753 -50.781
UPC1 19 077 18065.00 22862072.4210 22862071.8335 22862071.8770 22862071.3433 22492107.2915 4.36386 2.47705 32.880 -67.421
UPC1 7 077 18065.00 24757055.8460 24757056.2873 24757056.6240 24757056.1686 24394185.5152 10.61280 3.94161 12.678 -47.485
UPC1 16 077 18065.00 21278534.3590 21278534.3204 21278535.3510 21278535.2264 20899551.5750 2.68018 1.66918 62.349 177.167
UPC1 24 077 18065.00 23703800.4960 23703800.1621 23703803.3820 23703802.9809 23421836.8214 5.71030 2.96683 24.448 52.083
UPC1 21 077 18065.00 22977709.4030 22977709.1055 22977709.8620 22977709.6554 22600178.6837 4.17087 2.39584 34.623 53.401
UPC1 22 077 18065.00 22076174.9290 22076175.0673 22076174.4500 22076174.1432 21765802.9028 3.37145 2.02806 44.721 131.548
UPC1 6 077 18065.00 20803845.7540 20803846.0176 20803847.2940 20803847.4764 20646341.0094 2.53015 1.58643 69.792 -33.604
UPC1 18 077 18065.00 22524820.0730 22524820.1434 22524820.7460 22524820.3679 22178258.1493 3.54922 2.11426 41.933 79.457
UPC1 3 077 18065.00 20812729.5430 20812729.3764 20812730.8740 20812730.6579 20608179.2199 2.77563 1.72094 58.787 -50.749
UPC1 19 077 18070.00 22858609.0030 22858608.5212 22858608.5710 22858608.0315 22489844.1467 4.36042 2.47563 32.910 -67.395
UPC1 7 077 18070.00 24755173.1730 24755173.5554 24755174.3580 24755173.4346 24393502.9545 10.60805 3.94106 12.684 -47.519
UPC1 16 077 18070.00 21279055.5990 21279055.5289 21279056.4220 21279056.4345 20901272.9444 2.68122 1.66974 62.307 177.156
UPC1 24 077 18070.00 23705610.2200 23705609.7733 23705613.1260 23705612.5928 23424846.5978 5.71729 2.96904 24.416 52.091
UPC1 21 077 18070.00 22978848.5610 22978848.3144 22978849.0220 22978848.8633 22602518.0568 4.17436 2.39733 34.590 53.408
UPC1 22 077 18070.00 22073189.5410 22073189.6353 22073189.0390 22073188.7115 21764017.6577 3.36975 2.02723 44.749 131.508
UPC1 6 077 18070.00 20801848.2400 20801848.4592 20801849.6280 20801849.9182 20645543.6052 2.52969 1.58617 69.821 -33.534
UPC1 18 077 18070.00 22523828.0470 22523828.0312 22523828.6920 22523828.2558 22178466.2163 3.54943 2.11436 41.930 79.407
UPC1 3 077 18070.00 20810075.4090 20810075.2094 20810076.8400 20810076.4914 20606725.2312 2.77462 1.72039 58.822 -50.717
UPC1 19 077 18075.00 22855146.3470 22855145.9135 22855146.0590 22855145.4244 22487581.6901 4.35699 2.47421 32.939 -67.368
UPC1 7 077 18075.00 24753293.1480 24753293.7473 24753294.5560 24753293.6267 24392823.3121 10.60332 3.94052 12.690 -47.553
UPC1 16 077 18075.00 21279579.3210 21279579.2877 21279580.2330 21279580.1929 20902996.8507 2.68225 1.67031 62.265 177.146
UPC1 24 077 18075.00 23707420.5260 23707419.8736 23707423.1450 23707422.6928 23427856.8533 5.72430 2.97126 24.384 52.100
UPC1 21 077 18075.00 22979988.7610 22979988.4271 22979989.1800 22979988.9755 22604858.3244 4.17786 2.39883 34.556 53.415
UPC1 22 077 18075.00 22070206.5820 22070206.6210 22070205.9490 22070205.6976 21762234.8084 3.36806 2.02640 44.778 131.468
UPC1 6 077 18075.00 20799852.1280 20799852.2927 20799853.4730 20799853.7525 20644747.5839 2.52923 1.58592 69.849 -33.463
UPC1 18 077 18075.00 22522838.9220 22522838.7538 22522839.4990 22522838.9793 22178677.0951 3.54964 2.11446 41.927 79.358
UPC1 3 077 18075.00 20807422.8750 20807422.6897 20807424.3990 20807423.9719 20605272.8729 2.77361 1.71985 58.856 -50.684
UPC1 19 077 18080.00 22851684.3090 22851684.0391 22851684.2500 22851683.5512 22485319.9223 4.35357 2.47279 32.969 -67.342
UPC1 7 077 18080.00 24751416.2130 24751416.9057 24751417.3430 24751416.7855 24392146.5883 10.59862 3.93997 12.696 -47.587
UPC1 16 077 18080.00 21280105.5800 21280105.6386 21280106.6600 21280106.5438 20904723.2928 2.68329 1.67087 62.222 177.135
UPC1 24 077 18080.00 23709231.0910 23709230.4994 23709233.7540 23709233.3174 23430867.5864 5.73132 2.97348 24.352 52.109
UPC1 21 077 18080.00 22981129.8380 22981129.4876 22981130.2570 22981130.0358 22607199.4852 4.18137 2.40033 34.523 53.422
UPC1 22 077 18080.00 22067226.0300 22067226.0571 22067225.4380 22067225.1339 21760454.3566 3.36638 2.02557 44.806 131.428
